GEO_ID_2,GEO_ID,MSA,POP_M_15_19,PER_M_15_19_MAR,PER_M_15_19_WID,PER_M_15_19_DIV,PER_M_15_19_SEP,PER_M_15_19_UNMAR,POP_M_20_34,PER_M_20_34_MAR,PER_M_20_34_WID,PER_M_20_34_DIV,PER_M_20_34_SEP,PER_M_20_34_UNMAR,POP_M_35_44,PER_M_35_44_MAR,PER_M_35_44_WID,PER_M_35_44_DIV,PER_M_35_44_SEP,PER_M_35_44_UNMAR,POP_M_45_54,PER_M_45_54_MAR,PER_M_45_54_WID,PER_M_45_54_DIV,PER_M_45_54_SEP,PER_M_45_54_UNMAR,POP_M_55_64,PER_M_55_64_MAR,PER_M_55_64_WID,PER_M_55_64_DIV,PER_M_55_64_SEP,PER_M_55_64_UNMAR,POP_M_65_OVER,PER_M_65_OVER_MAR,PER_M_65_OVER_WID,PER_M_65_OVER_DIV,PER_M_65_OVER_SEP,PER_M_65_OVER_UNMAR,POP_F_15_19,PER_F_15_19_MAR,PER_F_15_19_WID,PER_F_15_19_DIV,PER_F_15_19_SEP,PER_F_15_19_UNMAR,POP_F_20_34,PER_F_20_34_MAR,PER_F_20_34_WID,PER_F_20_34_DIV,PER_F_20_34_SEP,PER_F_20_34_UNMAR,POP_F_35_44,PER_F_35_44_MAR,PER_F_35_44_WID,PER_F_35_44_DIV,PER_F_35_44_SEP,PER_F_35_44_UNMAR,POP_F_45_54,PER_F_45_54_MAR,PER_F_45_54_WID,PER_F_45_54_DIV,PER_F_45_54_SEP,PER_F_45_54_UNMAR,POP_F_55_64,PER_F_55_64_MAR,PER_F_55_64_WID,PER_F_55_64_DIV,PER_F_55_64_SEP,PER_F_55_64_UNMAR,POP_F_65_OVER,PER_F_65_OVER_MAR,PER_F_65_OVER_WID,PER_F_65_OVER_DIV,PER_F_65_OVER_SEP,PER_F_65_OVER_UNMAR
24860,310M100US24860,"Greenville-Mauldin-Easley, SC Metro Area",23878,0.9,0,0,0.1,99,63997,32.4,0,3.5,1.7,62.3,43172,63.7,0.4,12.3,4.1,19.6,43118,68.5,1,15.4,4.2,10.9,34002,73.6,2.7,14,3,6.6,33305,73.7,13.7,7.8,1.1,3.7,23912,1.9,0,0,0.1,98,62554,39.2,0.4,4.5,3,53,43776,62.2,0.8,15.3,6.9,14.8,45436,63.7,4.1,18.2,4.4,9.6,37276,62.4,10.2,18.6,2.8,6,45906,41.5,44.5,9.6,1.1,3.3
25060,310M100US25060,"Gulfport-Biloxi, MS Metro Area",9365,1.1,0,0.3,0,98.6,25136,29.8,0.3,5.4,2.5,62,16250,57.3,0.9,17.9,2.8,21.1,17591,60,0.5,22.1,3.2,14.1,13590,70.3,3.4,19.1,2.2,5,13069,68.7,16.3,10.2,1.1,3.8,8032,2.3,0.2,0,0,97.5,24276,41,0.3,7.8,3.1,47.8,16320,63.3,2.2,18.1,4.1,12.3,18272,61.9,3.8,22.3,3.9,8.1,14435,59.5,10.8,18.9,4.4,6.5,16070,41.5,43.5,11.2,0.5,3.3
25180,310M100US25180,"Hagerstown-Martinsburg, MD-WV Metro Area",8722,0.9,0.1,0,0,99,25812,34.5,0.3,4.1,1.4,59.8,20980,60.5,0.2,16.3,3,20,20327,66.4,1.2,16.8,3.4,12.3,15604,69.7,3.4,15.8,1.8,9.4,15107,69,15.5,8.8,0.9,5.7,8353,2.5,0,0.1,0.4,97,23241,42.4,0.2,7.5,3.1,46.7,19542,67.9,0.9,14.3,5,11.9,19460,67,3.1,18.2,3.5,8.2,15711,61.9,8.5,19.7,2.6,7.3,19523,40.4,44.9,9.6,0.9,4.2
25260,310M100US25260,"Hanford-Corcoran, CA Metro Area",5966,3.1,0.8,0.2,0.6,95.4,24204,35.4,0.4,3.5,2,58.7,14613,57.5,0.7,13.1,4.5,24.1,11383,59.7,1.9,17.2,3.1,18.1,6595,72,1.8,13.4,3.1,9.6,5303,67.4,15.3,11.6,2.1,3.5,5358,4.6,0,0,0.6,94.8,14772,49.9,0.6,3.9,3.5,42,8434,74.3,1.3,10.2,3.7,10.4,7694,69.4,2.4,16.8,4.5,6.8,5431,66.3,12.8,12.5,3.1,5.4,6344,40.2,42.3,12.7,1.7,3.2
25420,310M100US25420,"Harrisburg-Carlisle, PA Metro Area",19176,0.3,0,0.2,0,99.5,51148,30.7,0.1,3.5,1.4,64.4,36962,64,0.3,11.7,2.9,21.2,41054,67.6,1.1,15.4,2.8,13.1,32973,74.1,1.9,14.4,2.3,7.4,32395,71.5,14.3,8.8,1.5,3.9,19390,1.2,0,0,0,98.7,50317,36.4,0.1,4.4,2.2,57,36977,66.2,0.7,12.6,3.9,16.7,42931,66,2.3,16.1,3.6,12,34896,64.2,8,18.6,2.1,7.1,45123,42.7,43.1,9.4,0.8,4
25500,310M100US25500,"Harrisonburg, VA Metro Area",6243,1,0,0,0.3,98.7,15057,31,0.2,2,1.4,65.5,7049,71.4,0.4,10,3.7,14.5,7642,68.8,1.5,16.2,1.8,11.7,5877,78.4,1.9,10.2,1.1,8.3,6452,76,13.2,6.1,1.4,3.3,7863,1.5,0,0.1,0,98.4,15455,35.7,0.2,2.3,1.2,60.6,6958,71.9,0.5,14.3,2.3,11,8123,69.7,5.1,14.8,1.8,8.6,6087,69.3,5.8,18.2,1.5,5.2,8840,45.6,40.7,9.1,0.6,4
25540,310M100US25540,"Hartford-West Hartford-East Hartford, CT Metro Area",44907,0.5,0,0.1,0,99.4,109919,26.8,0,2.2,1,69.9,83720,65.2,0.2,10.7,1.6,22.3,93690,67.4,1,14.9,1.6,15.2,69349,72,2.1,14.5,1.5,9.9,70200,70,13.6,8.8,1,6.6,42339,0.9,0.1,0,0.1,98.9,107771,34,0.2,4.3,1.7,59.7,87288,65.5,0.8,12.6,2.6,18.5,98000,64,2.4,18.6,2.2,12.8,75269,61.6,6.7,20.3,2,9.4,98993,39.5,41.7,11.1,1.1,6.6
25620,310M100US25620,"Hattiesburg, MS Metro Area",5015,0.4,0,0,0,99.6,17010,33.6,0.4,7.5,1,57.5,8609,66.2,0,14.9,3.2,15.8,8706,65.6,3,16.9,3.2,11.3,6564,76.9,2.6,15.1,1.8,3.6,6553,69.7,14,9.7,3.5,3.2,5550,0.7,0,0,0,99.3,17675,38.5,0.2,3.8,2,55.5,8946,60.5,1,16.4,4.8,17.4,9128,60.1,4,20.6,6.4,8.9,7233,60.9,11.9,20.2,3.2,3.7,9143,39.4,47.2,9.8,0.9,2.7
25860,310M100US25860,"Hickory-Lenoir-Morganton, NC Metro Area",13414,1.8,0,0.1,0.2,97.9,31648,33.2,0.1,6,1.9,58.8,26992,60.9,0.4,13.6,4.6,20.4,26989,64.7,1.1,18.1,4.7,11.4,22357,74.7,2.3,15.7,2.3,5,22096,73.7,12.8,8.9,1.7,2.9,11786,3.2,0,0.1,0.2,96.5,30498,42.7,0.3,7.4,5.7,43.8,26386,65.6,0.5,17.4,4.5,12.1,27138,66.5,2.7,20.4,3.9,6.4,23561,66.9,10.1,16.7,1.8,4.5,30311,41.5,45.2,8.6,1,3.7
25980,310M100US25980,"Hinesville-Fort Stewart, GA Metro Area",3543,2.8,0,0,0.7,96.5,10479,46.7,0.8,4.8,3.5,44.2,4849,73,1.1,10.4,5.7,9.8,4454,68.2,1.2,19.9,4.2,6.6,2836,64.4,5.4,19,2.9,8.3,1951,75.8,11.6,10.7,0.3,1.6,3016,5.9,0,3.1,0,91,10068,57.7,0.5,7.7,2.6,31.5,5298,65.5,1.9,16.1,6,10.4,4839,64.9,3.2,23.3,4,4.6,3110,56.3,8.1,21.7,6.2,7.7,2761,33,54,10.8,0.3,2
26100,310M100US26100,"Holland-Grand Haven, MI Metro Area",11516,0.4,0,0.1,0,99.5,25837,40.5,0.3,2.3,1,55.8,17217,79,0.1,9,0.8,11,18327,80.9,0.9,11,1.3,5.9,13105,81.8,0.9,12,0.8,4.5,12814,81.5,10.1,5.9,0.3,2.2,12359,1.1,0,0,0,98.9,26445,46.9,0.1,3.8,1,48.2,17374,78.8,0.3,11.2,1.9,7.9,18663,77.6,1.1,15.1,1.4,4.8,13691,75.6,4,15.8,1.1,3.5,16564,52.8,36.7,8.5,0.3,1.7
26180,310M100US26180,"Honolulu, HI Metro Area",31305,1.4,0,0.1,0.2,98.3,108484,31.7,0.1,3.2,0.8,64.1,64246,63.5,0.3,8.5,1.7,26,65316,64.8,0.9,12.8,1.6,19.8,53056,70,2.3,13.2,1.6,12.9,57722,72.2,11.3,8.6,0.7,7.2,28947,2.9,0.2,0,0.5,96.4,95344,41.5,0.2,3.6,1.3,53.4,63096,67.5,0.9,11.1,2.6,17.9,64996,66.2,2.6,15.6,2,13.6,55655,64.1,8.6,16.7,1.9,8.8,75684,42.2,40.7,10.2,0.8,6
26300,310M100US26300,"Hot Springs, AR Metro Area",3244,1.5,0,0,0,98.5,7523,39.1,0.3,6.8,1,52.8,5644,56.4,0.3,15.9,1.9,25.6,6497,61.1,1.1,26.5,1.4,9.9,6315,72.4,1.1,20.1,1.5,5,8775,70.8,16.6,9.5,0.5,2.6,2723,2.1,0,0,0.9,97,7622,47.4,1.2,9.2,3.1,39.1,5770,61.3,3.3,19.6,6.1,9.8,6874,57.1,3.6,24.5,5.5,9.4,7133,60.5,9,23.2,1.8,5.5,10864,42.5,41.9,11.6,1,3
26380,310M100US26380,"Houma-Bayou Cane-Thibodaux, LA Metro Area",8182,0.6,0.1,0,0,99.3,20850,35.5,0.2,5.2,2.1,57.1,14355,66,1.6,12.9,1.8,17.7,15051,65.6,0.9,17.7,2.1,13.8,10718,71.7,3.2,15.6,2.3,7.1,10351,71,15.4,7.2,1.9,4.4,7815,1.8,0,0,0.1,98.1,21258,39.4,0.7,6.9,3.7,49.2,14451,63,1.8,13.7,7,14.5,15078,66,4.2,16.7,3,10.1,11345,59.7,12,19.9,2.1,6.4,13477,43.6,43.9,8.4,1.5,2.6
26420,310M100US26420,"Houston-Sugar Land-Baytown, TX Metro Area",219886,1.3,0.1,0,0.1,98.5,634356,36.9,0.1,3.4,2,57.6,418966,67.4,0.4,9.9,3,19.2,401486,69.2,1,14.1,3,12.6,272502,73.7,2.6,14.5,2.4,6.8,206566,71.9,12.8,10.1,1.8,3.3,204917,3.2,0.1,0.1,0.2,96.4,623181,44.1,0.4,5.2,3.8,46.5,423624,65.9,1.3,12.9,5,15,408535,64.5,3.4,17.9,4.4,9.8,285620,61.4,9.6,19.8,3.3,5.8,269984,39.4,42.7,12.8,1.4,3.7
26580,310M100US26580,"Huntington-Ashland, WV-KY-OH Metro Area",9938,0.6,0.1,0,0.2,99.1,27001,34.7,0.2,7.5,1.5,56,18990,63.1,0.6,15.6,2.3,18.5,20245,66.7,1.8,21.3,1.8,8.4,18017,73.9,2.4,16.5,1.7,5.4,19426,71.8,15.9,8.6,0.6,3.1,9333,1.7,0.2,0.1,0.2,97.9,27210,42.1,0.7,9.4,3.3,44.4,18937,62.6,1,20.3,4.1,12,21413,61.9,4.9,23.3,2.3,7.4,19203,64.6,11.1,18.8,1.1,4.3,26432,38,47.4,10.3,0.9,3.3
26620,310M100US26620,"Huntsville, AL Metro Area",15066,1.4,0,0,0,98.6,40152,35.5,0.1,5.1,2.1,57.2,28754,63.3,0.9,13.2,3.6,19,31551,68,1.1,18.6,2.8,9.5,21460,76.3,3.1,15.1,1.3,4.2,20788,76.8,11,8.8,1.4,2.1,14140,2,0,0,0.6,97.4,39114,42.5,0.6,7.4,3.2,46.3,29454,64.1,1.3,16.8,4.7,13.1,31558,67.2,2.5,19.3,2.6,8.4,22943,65.8,9.9,18.2,2.1,4,27513,44.9,40.6,11.2,0.4,2.8
26820,310M100US26820,"Idaho Falls, ID Metro Area",4975,0.7,0,0,0,99.3,12827,57.5,0.2,5,1.8,35.5,7344,78.4,0.1,11.3,1.3,9,8022,73.4,0.9,16,1.4,8.3,6048,79.6,3,13.3,1.2,2.9,5860,77.5,13.1,8.2,0.4,0.8,4620,3.8,0,0,0.1,96.1,12670,66.2,0.4,7.4,2.2,23.9,7449,72.4,0.9,17,3.1,6.6,8090,73.7,2.9,17.1,2,4.4,6055,73.8,7.7,14.4,1.5,2.6,7276,50.4,36.7,10.9,0.3,1.7
26900,310M100US26900,"Indianapolis-Carmel, IN Metro Area",61428,0.5,0,0.1,0.2,99.2,173351,35.9,0.2,4.6,1.4,58,125108,65.3,0.4,13.5,1.9,18.9,124023,67.3,1.1,17.5,2.1,12,85041,72.4,2,16.8,1.6,7.2,76485,72.7,13.9,9.3,0.9,3.2,58726,2,0.1,0.1,0.1,97.7,179281,41.2,0.2,5.9,2.2,50.6,127487,64.3,1,16.4,3.2,15.1,129393,63.4,2.5,20.6,3,10.5,92865,62.4,8.3,21,1.6,6.7,107248,40.2,42.3,13,0.7,3.8
26980,310M100US26980,"Iowa City, IA Metro Area",5998,0.2,0,0.1,0.2,99.6,23469,25.7,0,2.9,0.9,70.5,9203,69.7,0.3,11.5,1.4,17.1,8854,67.7,0.3,18.1,1.5,12.5,7120,73.5,1.2,16,1,8.3,6071,73.3,11.2,10.1,0.6,4.8,6556,1.3,0,0,0,98.7,22086,31.3,0,3.3,1.1,64.4,8716,72,0.5,11.6,2.1,13.8,9314,64.8,2.2,18.5,1.6,12.8,7389,65.6,6.4,19.9,0.6,7.4,8175,46.6,37.6,10.7,0.1,5.1
27060,310M100US27060,"Ithaca, NY Metro Area",6463,1.1,0,0,0,98.9,15574,15.6,0.1,0.9,1.4,81.9,5399,64.6,0.4,10.2,3,21.9,5825,69.8,0.8,13.2,3.7,12.5,5097,73.2,2.4,13.4,2.4,8.7,4472,71.8,13.5,8.3,0.7,5.8,6350,1.4,0,0,0,98.6,14732,21.9,0.2,1.9,1.3,74.7,5669,65.9,1.2,10.8,3.1,18.9,6281,67.9,2.6,13,3.8,12.7,5322,61.9,7.2,19.1,1.9,9.9,6073,41.1,38.5,13.5,1,5.9
27100,310M100US27100,"Jackson, MI Metro Area",6135,0.4,0,0,0,99.6,15576,32.5,0,5.8,0.7,61,12249,56.4,0.6,16,1.8,25.2,13281,63.6,1.5,18.8,2.1,14.1,9803,71.1,2,18.7,1.5,6.7,9509,70,15.7,10,0.5,3.9,5736,0.8,0,0,0.2,99,13255,39.3,0.1,7.4,2.9,50.3,10600,66.9,1,16.5,3.5,12.1,12007,67.5,2.1,19.5,1.6,9.4,9643,65,5.9,22.6,1.8,4.7,12434,44.3,42.2,11.2,0.1,2.3
27140,310M100US27140,"Jackson, MS Metro Area",20727,0.2,0,0.1,0.2,99.4,53539,30.3,0,4.3,1.3,64,34182,59.8,0.9,13.9,3.1,22.3,36108,62,0.9,18.9,2.8,15.4,26836,70,2.7,14.8,4.1,8.4,23719,68.1,13.7,11.1,2,5,20573,0.9,0,0,0,99.1,58519,33.9,0.3,5.9,2.5,57.4,37244,53.2,0.6,16.6,7.2,22.3,40117,55.9,3.6,20.3,5.6,14.6,30439,55.9,11.7,19.6,3.9,8.9,35233,35.1,48.1,10.5,1.3,5
27180,310M100US27180,"Jackson, TN Metro Area",4629,2.1,0,0.3,0,97.7,10933,32.8,0,7.2,2.2,57.8,7028,61.5,0.4,17.9,3.3,16.8,7834,70.2,1.3,17.7,1.5,9.4,6259,70,4.9,18.7,1.7,4.7,6156,71.1,13.3,8.7,2.3,4.6,4783,3.1,0,0,0,96.9,11763,36.2,0.4,4.5,3.2,55.7,7792,59.8,2,16.9,5,16.3,8702,60.8,3.8,21.5,5.2,8.8,6792,60.7,14,17.4,2.5,5.4,8574,40.1,48.5,8.1,0.4,2.9
27260,310M100US27260,"Jacksonville, FL Metro Area",48102,0.8,0.1,0,0.2,98.8,132810,31.8,0.3,4.9,1.9,61.1,92768,63.2,0.6,13.7,2.5,19.9,96504,65.2,1,19.3,2.8,11.7,72572,70.9,3.2,17.4,2.1,6.3,65647,72.4,12.9,10.2,1.2,3.2,45574,1.7,0.1,0.1,0.1,98,134437,39.5,0.4,6.3,3,50.7,96648,62,1.3,17.4,4.6,14.6,102718,62,3.5,22,3.9,8.5,79990,60.2,9.2,22.8,2.3,5.4,87745,39.7,42.6,13.5,0.9,3.3
27340,310M100US27340,"Jacksonville, NC Metro Area",8727,5.4,0,0,0,94.6,36260,43.1,0,3.9,2.8,50.2,8785,73.4,0.1,11.5,4.2,10.8,8226,68.3,1,14.7,4.8,11.2,5741,72.8,2.6,16.7,2.1,5.8,5472,74,13.7,9,0.3,3,5327,17.1,0,0.6,1.1,81.2,22005,63.9,0.1,6.5,4.5,25,9588,70.9,1.5,14.5,3.5,9.6,8974,64.3,2.4,22.8,4.1,6.4,6402,64.9,11.3,18.1,1.3,4.5,7162,41.9,43.1,9.7,2,3.3
27500,310M100US27500,"Janesville, WI Metro Area",5960,0.7,0,0,0,99.3,14873,36.3,0,3.9,1.7,58.1,11186,66.4,0,13.1,2.4,18.1,11996,67,0.4,19.5,1.3,11.8,8738,76.2,1.9,15.2,0.8,5.8,8931,71.4,16,9.5,0.2,3,5642,1.2,0,0,0,98.8,14862,41,0.1,5.7,3,50.1,11264,67.1,0.8,16.8,3,12.3,12005,66.9,2.1,21.2,1.9,7.8,9166,66.4,9.1,18,0.9,5.5,12018,44.6,41.2,11,0.3,2.9
27620,310M100US27620,"Jefferson City, MO Metro Area",5567,0,0,0,0,100,15721,37.9,0,5.2,1.5,55.4,10686,65.2,0.3,16.7,1.8,16,11599,66.1,1.2,20,1.9,10.8,8587,73.9,1.7,17.2,1.1,6.1,7818,75.5,13.3,6.2,0.5,4.5,5983,2.4,0,0,0.1,97.5,13606,44.9,0.1,6.5,1.5,47,9480,70.1,1.1,15.9,3.5,9.4,10959,70.1,2.7,19.3,3.2,4.8,8453,70.2,8.5,16.5,1.1,3.6,10321,45.1,40.6,10,0.4,4
27740,310M100US27740,"Johnson City, TN Metro Area",6467,1.1,0,0,0.5,98.5,18903,33.1,0,6.1,1.3,59.4,13501,64.4,0.5,16,2.8,16.2,14260,65.5,1.6,19.3,2.5,11.1,12478,68.7,2.9,19,1.9,7.4,13189,74.2,12.8,8.3,0.8,3.9,6234,2,0.2,0,0.2,97.6,19336,40.8,0.9,8.1,3.2,47,13227,66.2,1.1,18,4.3,10.4,14532,64.3,3.5,23,1.3,7.9,12875,64.9,10.7,19.1,2,3.3,17549,41.9,43,10.1,1.1,4
27780,310M100US27780,"Johnstown, PA Metro Area",5065,0,0,0,0,100,12760,29,0.1,3.5,2.3,65.1,9440,58.3,0.4,14.2,2.8,24.4,11397,64.3,0.7,14.5,3,17.5,9754,74.2,2.6,11.5,2,9.7,11022,71,15.5,5.9,1.5,6.1,4752,1.3,0,0,0.1,98.6,11677,35.3,0.1,4.6,2.5,57.5,8617,62.3,0.6,16.2,4.9,16,11036,68.8,3.6,14.3,3.7,9.5,9775,71.2,7.3,12.5,1.7,7.4,16204,39.7,47.4,6.1,0.5,6.3
27860,310M100US27860,"Jonesboro, AR Metro Area",4657,0.9,0,0,0,99.1,13059,39,0.1,7.8,1.7,51.4,7491,67.9,0.6,16.7,3.7,11.1,7396,68.3,1.5,20.2,2.2,7.8,6050,74.2,3,14.9,2.7,5.2,6137,72.8,13.1,10.1,1.6,2.4,4369,5,0,0.7,0.5,93.8,13397,42.2,0.4,10.1,4.1,43.1,7754,64.7,1.7,16.9,5.8,10.9,7846,61.5,6.1,22.3,3.3,6.7,6822,64.6,11,17,1.8,5.5,8580,37.8,50.6,9.5,0.6,1.5
27900,310M100US27900,"Joplin, MO Metro Area",6353,1.7,0,0,0,98.3,16787,41,0.1,6.6,1.9,50.5,11371,63.9,0.4,17.9,2.7,15.1,11510,65.3,0.8,21.5,2.7,9.7,9301,76.2,2.3,15.5,1.1,4.9,10022,77.4,11.8,7.5,0.6,2.8,6194,1.9,0,0.6,0,97.5,16977,46.2,0.6,9.8,4.4,39.1,11161,66.8,0.8,20.8,3.9,7.8,12070,65.2,3.1,23.7,2.6,5.4,10015,66.3,10.6,18,2.4,2.7,13755,45.6,41.1,10.9,0.2,2.2
28020,310M100US28020,"Kalamazoo-Portage, MI Metro Area",13210,0.5,0,0,0.1,99.3,36559,25.9,0.1,3.1,1,69.9,20047,67.3,0.1,13.1,1.9,17.6,22505,67.6,1,18.8,1.7,10.8,17757,73.3,2.1,15.6,1.5,7.4,16719,74.3,12.9,8.5,0.3,4,12753,1.1,0.1,0.1,0.1,98.6,35568,32.5,0.2,4.8,1.7,60.8,20610,65,0.8,14.8,2.4,16.9,23650,65.6,1.9,20.8,2.3,9.4,18726,64.7,6.7,21.5,1.2,5.9,22947,44.2,40.4,11.1,0.2,4.1
28100,310M100US28100,"Kankakee-Bradley, IL Metro Area",4418,0.5,0.3,0,0,99.2,10690,30,0.2,3,1.9,64.9,7235,61.2,0.5,14.3,0.8,23,7960,65.6,0.4,17.6,2.3,14.1,6207,66.2,3.5,15,1.6,13.6,6252,70.9,14.9,7.7,0.6,5.9,4381,0.3,0,0,0,99.7,10802,37.7,0.4,6.1,0.8,55.1,7428,64.1,0.9,17.8,4.9,12.3,8125,65.7,2,18.2,4.3,9.8,6418,58.4,9.8,21.3,2.5,8,8462,38.1,45.5,11.4,0.5,4.6
28140,310M100US28140,"Kansas City, MO-KS Metro Area",69051,0.9,0,0.1,0.1,98.8,197786,38.4,0,4.5,1.6,55.4,140890,67.3,0.4,12.4,2.4,17.5,146762,67.6,0.9,17.2,2.1,12.2,105773,74.3,2.3,16,1.4,6.1,98825,72.6,13.3,9.7,0.8,3.6,65897,1.6,0,0.1,0.2,98.1,200762,44,0.3,5.8,2.4,47.5,142289,65.5,0.8,16.3,3.2,14.3,152312,64.2,2.6,20.4,3.1,9.8,115146,63.4,7.8,21.3,1.5,6,135593,41.9,41.5,12.6,0.8,3.3
28420,310M100US28420,"Kennewick-Pasco-Richland, WA Metro Area",9552,0.9,0,0,0,99.1,24458,41.7,0,3.5,2,52.7,15660,69.2,0.6,13.1,1.6,15.6,16336,69.6,1.1,18.4,1,10,12861,79,0.9,14,2.1,3.9,11106,73.5,13.9,8.8,1.8,1.9,8892,2,0,0.2,0,97.8,23589,47.7,0.5,4.8,3.4,43.7,15202,70.5,0.8,14.8,3.4,10.5,16170,72.3,2.1,17.4,3.4,4.8,12588,69.1,6.5,18.3,2.4,3.7,13331,47,39.8,11.2,0.2,1.8
28660,310M100US28660,"Killeen-Temple-Fort Hood, TX Metro Area",14884,2.4,0,0.1,0,97.5,52950,44.2,0.1,6.5,2.4,46.8,25132,67.8,0.4,15.4,3.1,13.2,21695,69.9,0.8,16,3.1,10.3,15525,72.2,3.1,16.8,1.9,6,14814,73.7,12.5,9.8,1,3,13969,3.9,0,0.3,0,95.8,49320,52.6,0.4,8.5,4.3,34.1,27443,66.5,2.3,19.7,3.8,7.7,24247,61.9,4.9,23,4.1,6.1,16964,62.4,9.8,22.2,2.4,3.1,19267,40,45.7,10.8,1.2,2.3
28700,310M100US28700,"Kingsport-Bristol-Bristol, TN-VA Metro Area",9673,0.2,0,0.1,0,99.6,24668,41.3,0.2,6.9,3.6,48,21405,66.8,0.2,16.9,3.6,12.6,22775,66.4,2,20.2,2.6,8.8,20646,76.2,2.4,15.8,1.5,4.2,23061,75.3,12.9,9,0.8,2,9168,2.1,0,0.1,1,96.7,24932,47.4,0.7,10.5,4.4,36.9,21463,69.2,1.1,18.4,4.1,7.2,23816,67.5,3.7,20,3.4,5.4,22168,66.4,10,17.8,1.7,4.2,31020,43.9,43.6,9.3,0.6,2.6
28740,310M100US28740,"Kingston, NY Metro Area",6859,0.3,0.2,0,0.2,99.2,16630,26.1,0.3,2.4,1.3,70,13451,60.2,0.4,8.8,4.1,26.5,15379,63.9,1,12.7,3.3,19.1,11819,67.5,1,18.4,1,12.1,11319,69.6,11.6,8.7,1.7,8.3,6629,0.1,0,0,0,99.9,15455,35.7,0.2,2.6,2.2,59.2,12704,63.3,1,12.1,5.4,18.2,14969,65.5,2.8,15.5,3.8,12.4,12456,59.7,8.7,19.1,2.1,10.5,14630,38.8,41.3,11.5,1.6,6.7
28940,310M100US28940,"Knoxville, TN Metro Area",23822,0.7,0,0.1,0,99.1,67944,34.3,0.1,5.3,1.5,58.9,46343,66.4,0.4,15,2.3,15.9,48997,67.8,0.9,18.9,2.5,9.8,40809,74.4,2.2,16.5,1.3,5.6,41083,74.9,13.8,7.7,0.6,3,22721,2.4,0,0.3,0,97.3,68591,41.9,0.3,7.5,2.5,47.8,47688,66.6,1.4,18,3.3,10.7,51693,67.6,3.6,18.3,2.8,7.7,44308,67.1,8.7,18.2,0.9,5.2,56454,43.4,41.9,10.9,0.7,3.1
29020,310M100US29020,"Kokomo, IN Metro Area",3475,1.7,0,0,0.2,98.1,8505,38.4,0.3,8.5,1.6,51.3,6420,67.8,0.2,16.2,0.8,15,7183,73.4,0.8,17.7,0.5,7.6,6073,78.1,1.8,15.6,0.9,3.5,6538,77.3,11.9,7.1,1.2,2.4,3221,2.6,0,0,0,97.4,8583,44.9,0.5,8.1,4.6,41.9,6558,67.1,1.6,17.1,2.9,11.3,7771,72.2,3.3,16.8,1.2,6.5,6643,67.3,7.3,20.4,1,4.1,9028,45.4,38.7,11.7,0.6,3.5
29100,310M100US29100,"La Crosse, WI-MN Metro Area",5362,0.2,0,0,0,99.7,14592,29.7,0,2.2,0.6,67.4,7947,66,0.1,10.5,2.1,21.3,9408,71.3,0.6,14.9,2.2,10.9,7433,75.1,1.1,14.6,1,8.2,7638,75.4,11.7,7.3,0.9,4.8,5810,0.9,0,0,0,99.1,14631,33.6,0.6,5.2,1.8,58.9,7977,68.8,1.2,15.3,2.6,12,9791,71.3,1.7,18.4,1.2,7.4,7400,72.2,6.2,13.6,0.6,7.3,10458,44.1,42.9,7.6,0.1,5.3
29140,310M100US29140,"Lafayette, IN Metro Area",10216,0.3,0,0.1,0,99.6,32287,24.3,0,3.2,0.6,72,11369,66.5,0.5,15.1,1.7,16.2,11479,70.3,1.3,18.1,1.5,8.8,8806,77.6,1.5,15,0.8,5.2,8488,77.8,11.2,8.2,0.1,2.7,8942,1.1,0,0.1,0,98.8,27196,33.5,0.4,5,0.9,60.2,11080,71.1,0.4,16,2.2,10.3,11640,65.4,2.9,21.8,2.4,7.5,9518,73.3,7.7,14.2,0.7,4.1,11574,40.9,43.7,11.7,0.1,3.6
29180,310M100US29180,"Lafayette, LA Metro Area",9904,0.4,1.5,0.3,0,97.8,31057,29.8,0.1,4.3,1.6,64.1,17255,61.2,1.5,14.1,2.4,20.8,18833,67.4,1.7,17.1,2.9,10.9,13124,71.9,2.8,16.6,1.4,7.2,11672,70.1,15,9.7,1.4,3.8,10159,1.5,0.8,0,0,97.7,30726,34.5,0.4,6.8,2,56.3,18295,60.3,1.5,16.8,3.7,17.8,20287,61.7,3.5,20.7,4.2,9.8,13914,58.1,9.9,24.4,1.7,5.9,16198,42.3,41.3,11.1,0.9,4.4
29340,310M100US29340,"Lake Charles, LA Metro Area",7328,0.7,0,0,0.3,99,19907,34.6,0,6.4,3.5,55.5,12043,62.5,0.3,15.1,1.9,20.3,14279,64.8,1.4,19.2,3.8,10.8,10693,74.4,4,14,2.6,5,10448,72.8,14.6,8.2,1.6,2.8,7052,0.9,0,0,0.3,98.8,20249,41.9,1.4,7.6,5.6,43.6,12657,62.8,2.8,15.2,3.4,15.8,14867,61,3.7,21.8,3.8,9.7,11426,62.8,11.6,18.6,2.9,4.1,14095,42.6,43.4,10.3,1.4,2.3
