Risk_Score,Race,Gender,Age_Cat,Edu_Cat,Htn,Freq_nhanes,Mean_Tchols,Err_Tchols,Mean_HDL,Err_HDL,Mean_bp,Err_bp,smoking_stat
15,BlackNH,Male,Age_55_64,HS_or_less,0,0.85409,270.9054762,3.704863636,41.95474321,0.697255326,140.1353289,1.249970725,0
16,BlackNH,Male,Age_55_64,HS_or_less,0,1.04652,271.2801872,3.303880735,41.00581926,0.976904626,139.812384,2.920946947,1
17,BlackNH,Male,Age_55_64,HS_or_less,1,0.517551,186.4269403,1.638305202,63.78034569,0.798015972,115.2155302,0.746159459,0
18,BlackNH,Male,Age_55_64,HS_or_less,1,0.125277,188.5279875,2.238266186,63.85491219,1.071763905,115.7128246,0.941067943,1
19,BlackNH,Male,Age_55_64,HS_or_less,1,1.08421,191.4919752,1.507437988,63.4232121,0.769357197,139.3319824,0.664054741,0
20,BlackNH,Male,Age_55_64,HS_or_less,1,0.0551457,255.2451658,2.044929368,66.51622611,1.478953141,116.1331573,0.708373255,0
21,BlackNH,Male,Age_55_64,HS_or_less,1,0.949462,179.367306,1.930924351,41.07956963,0.724089583,117.0175043,0.708441399,0
22,BlackNH,Male,Age_55_64,HS_or_less,1,2.17353,189.280217,2.066108144,65.40493415,1.021135437,141.4983346,0.774693559,1
23,BlackNH,Male,Age_55_64,HS_or_less,1,0.0862652,257.4178735,3.627044031,64.56407187,1.977200973,115.9604113,1.037231277,1
24,BlackNH,Male,Age_55_64,HS_or_less,1,0.0916778,182.151447,2.297494639,39.70578478,0.67113133,116.047628,0.920893199,1
25,BlackNH,Male,Age_55_64,HS_or_less,1,4.00742,184.7450358,1.411242374,40.42646055,0.667436759,138.6278975,0.765801401,0
26,BlackNH,Male,Age_55_64,HS_or_less,1,3.07E-05,258.8729013,2.862141463,40.3355645,1.040238538,117.0784651,1.023851746,0
27,BlackNH,Male,Age_55_64,HS_or_less,1,1.10205,261.9574095,2.231494404,68.92629547,1.356897335,140.6880162,0.917054856,0
28,BlackNH,Male,Age_55_64,HS_or_less,1,0.488503,262.9407888,3.506446817,68.38326769,2.11441417,147.4872865,2.453671817,1
29,BlackNH,Male,Age_55_64,HS_or_less,1,2.34947,184.6089518,2.006496081,39.07576778,0.765740851,140.0828126,1.024928231,1
30,BlackNH,Male,Age_55_64,HS_or_less,1,0.124272,268.0830722,3.444310388,39.79515829,1.064800427,117.4629804,1.022562503,1
31,BlackNH,Male,Age_55_64,HS_or_less,1,0.710381,267.1095728,3.539985979,40.13873988,0.787343422,141.7727105,1.356114156,0
32,BlackNH,Male,Age_55_64,HS_or_less,1,5.06E-07,267.4842838,3.306499557,39.18981593,1.059023536,141.4497656,2.8888845,1
1,BlackNH,Male,Age_55_64,some_coll_,0,6.28822,190.5378811,1.451836722,67.34396653,0.693648321,112.117001,0.624392152,0
2,BlackNH,Male,Age_55_64,some_coll_,0,0.411471,192.6389283,2.163361353,67.41853303,1.057816862,112.6142954,0.903223274,1
3,BlackNH,Male,Age_55_64,some_coll_,0,11.6045,195.602916,1.40992072,66.98683294,0.678256833,136.2334531,0.58481123,0
4,BlackNH,Male,Age_55_64,some_coll_,0,1.70324,259.3561066,1.937461089,70.07984695,1.38066116,113.0346281,0.673245764,0
5,BlackNH,Male,Age_55_64,some_coll_,0,3.53998,183.4782468,1.936487345,44.64319047,0.624691107,113.9189751,0.629652071,0
6,BlackNH,Male,Age_55_64,some_coll_,0,4.71444,193.3911578,2.018381242,68.96855499,1.013218925,138.3998054,0.847203177,1
7,BlackNH,Male,Age_55_64,some_coll_,0,0.975026,261.5288143,3.504592412,68.12769271,1.948706095,112.8618821,1.041474753,1
8,BlackNH,Male,Age_55_64,some_coll_,0,0.357573,186.2623878,2.313448233,43.26940562,0.590666036,112.9490987,0.844791855,1
9,BlackNH,Male,Age_55_64,some_coll_,0,10.8318,188.8559766,1.42744687,43.99008139,0.569276129,135.5293683,0.678886076,0
10,BlackNH,Male,Age_55_64,some_coll_,0,0.267389,262.9838422,2.966534631,43.89918534,0.965575601,113.9799359,0.964640456,0
11,BlackNH,Male,Age_55_64,some_coll_,0,3.89566,266.0683503,2.033200579,72.48991631,1.342078308,137.589487,0.922120878,0
12,BlackNH,Male,Age_55_64,some_coll_,0,0.921235,267.0517296,3.428527944,71.94688853,2.079540516,144.3887573,2.381549017,1
13,BlackNH,Male,Age_55_64,some_coll_,0,2.96358,188.7198926,1.999190017,42.63938862,0.686390775,136.9842834,0.976380315,1
14,BlackNH,Male,Age_55_64,some_coll_,0,0.000193196,272.194013,3.633382667,43.35877913,0.967135278,114.3644512,1.001570905,1
15,BlackNH,Male,Age_55_64,some_coll_,0,0.250628,271.2205136,3.87190508,43.70236072,0.67380408,138.6741813,1.27406101,0
16,BlackNH,Male,Age_55_64,some_coll_,0,0.00576014,271.5952246,3.403281298,42.75343677,0.984227788,138.3512364,2.939338438,1
17,BlackNH,Male,Age_55_64,some_coll_,1,0.476696,186.7419776,1.549447287,65.5279632,0.768483036,113.7543826,0.720043776,0
18,BlackNH,Male,Age_55_64,some_coll_,1,0.0435647,188.8430249,2.156977991,65.6025297,1.063275108,114.251677,0.958456529,1
19,BlackNH,Male,Age_55_64,some_coll_,1,3.92771,191.8070126,1.434270284,65.17082961,0.757295804,137.8708348,0.622242454,0
20,BlackNH,Male,Age_55_64,some_coll_,1,0.190837,255.5602032,2.034221283,68.26384362,1.499505227,114.6720097,0.756351403,0
21,BlackNH,Male,Age_55_64,some_coll_,1,0.876329,179.6823434,1.841258729,42.82718714,0.70288123,115.5563567,0.69999206,0
22,BlackNH,Male,Age_55_64,some_coll_,1,0.727832,189.5952544,2.029049159,67.15255166,1.041461196,140.0371871,0.757071319,1
23,BlackNH,Male,Age_55_64,some_coll_,1,0.0218479,257.7329109,3.5857574,66.31168938,1.978195772,114.4992637,1.074924919,1
24,BlackNH,Male,Age_55_64,some_coll_,1,1.14E-05,182.4664844,2.327566732,41.45340229,0.702459319,114.5864804,0.951402732,1
25,BlackNH,Male,Age_55_64,some_coll_,1,2.25101,185.0600732,1.370870542,42.17407806,0.663345128,137.16675,0.743121396,0
26,BlackNH,Male,Age_55_64,some_coll_,1,0.0551486,259.1879387,3.018015226,42.08318201,1.04934441,115.6173176,1.008737505,0
27,BlackNH,Male,Age_55_64,some_coll_,1,1.99119,262.2724469,2.272731152,70.67391298,1.332478543,139.2268687,0.930002839,0
28,BlackNH,Male,Age_55_64,some_coll_,1,0.279464,263.2558262,3.576474944,70.1308852,2.112825598,146.026139,2.439034528,1
29,BlackNH,Male,Age_55_64,some_coll_,1,1.55666,184.9239892,2.030194185,40.82338529,0.77657713,138.621665,1.009535949,1
30,BlackNH,Male,Age_55_64,some_coll_,1,0.395155,268.3981095,3.517275292,41.5427758,1.077443535,116.0018329,1.043960967,1
31,BlackNH,Male,Age_55_64,some_coll_,1,0.476473,267.4246102,3.745393973,41.88635739,0.766886415,140.311563,1.381757735,0
32,BlackNH,Male,Age_55_64,some_coll_,1,3.34E-06,267.7993212,3.439545884,40.93743344,1.065950608,139.9886181,2.909095603,1
1,BlackNH,Male,Age_65_74,HS_or_less,0,0.542499,187.2011019,1.845386606,66.63162911,0.865945724,116.2640059,0.656101945,0
2,BlackNH,Male,Age_65_74,HS_or_less,0,0.761399,189.3021492,2.657254925,66.7061956,1.188352685,116.7613002,0.908821954,1
3,BlackNH,Male,Age_65_74,HS_or_less,0,4.49231,192.2661368,1.710926732,66.27449552,0.732026092,140.380458,0.584671156,0
4,BlackNH,Male,Age_65_74,HS_or_less,0,0.22442,256.0193274,2.334912526,69.36750953,1.435549059,117.1816329,0.692138296,0
5,BlackNH,Male,Age_65_74,HS_or_less,0,0.432901,180.1414676,2.105819306,43.93085305,0.754045778,118.06598,0.671795659,0
6,BlackNH,Male,Age_65_74,HS_or_less,0,2.05346,190.0543786,2.353641245,68.25621757,1.188045634,142.5468103,0.890752611,1
7,BlackNH,Male,Age_65_74,HS_or_less,0,0.35426,258.1920351,4.001325007,67.41535528,2.021487923,117.008887,1.080854228,1
8,BlackNH,Male,Age_65_74,HS_or_less,0,0.549086,182.9256086,2.612126267,42.55706819,0.684767269,117.0961036,0.835405756,1
9,BlackNH,Male,Age_65_74,HS_or_less,0,3.30934,185.5191974,1.784177651,43.27774397,0.731248215,139.6763732,0.759861838,0
10,BlackNH,Male,Age_65_74,HS_or_less,0,0,259.647063,2.865192122,43.18684791,1.02130672,118.1269408,1.034305013,0
11,BlackNH,Male,Age_65_74,HS_or_less,0,0.714213,262.7315712,2.270843387,71.77757889,1.537244664,141.7364919,0.905423676,0
12,BlackNH,Male,Age_65_74,HS_or_less,0,1.35278,263.7149504,3.808167989,71.2345511,2.249885507,148.5357622,2.38652045,1
13,BlackNH,Male,Age_65_74,HS_or_less,0,2.00415,185.3831134,2.287910524,41.92705119,0.722307888,141.1312883,0.976816727,1
14,BlackNH,Male,Age_65_74,HS_or_less,0,0,268.8572338,3.468488514,42.64644171,0.995086715,118.5114561,1.008715344,1
15,BlackNH,Male,Age_65_74,HS_or_less,0,0.668235,267.8837344,3.941387401,42.9900233,0.868433822,142.8211862,1.259056942,0
16,BlackNH,Male,Age_65_74,HS_or_less,0,0.292723,268.2584454,3.889163471,42.04109935,1.027477229,142.4982413,2.985735142,1
17,BlackNH,Male,Age_65_74,HS_or_less,1,0.258749,183.4051985,1.840999998,64.81562578,0.829247276,117.9013875,0.712039117,0
18,BlackNH,Male,Age_65_74,HS_or_less,1,0.322454,185.5062458,2.59312508,64.89019227,1.118986331,118.3986819,0.936331375,1
19,BlackNH,Male,Age_65_74,HS_or_less,1,1.57946,188.4702334,1.639328318,64.45849218,0.691156759,142.0178397,0.578752383,0
20,BlackNH,Male,Age_65_74,HS_or_less,1,0.259831,252.223424,2.350955018,67.5515062,1.493808104,118.8190146,0.738779716,0
21,BlackNH,Male,Age_65_74,HS_or_less,1,0.211759,176.3455642,1.940514791,42.11484972,0.707643232,119.7033616,0.701975088,0
22,BlackNH,Male,Age_65_74,HS_or_less,1,0.335669,186.2584752,2.29644878,66.44021424,1.13923313,144.184192,0.772513066,1
23,BlackNH,Male,Age_65_74,HS_or_less,1,3.44E-05,254.3961317,4.034471738,65.59935195,2.007632276,118.6462686,1.089482559,1
24,BlackNH,Male,Age_65_74,HS_or_less,1,0.0101267,179.1297052,2.565073106,40.74106486,0.664710318,118.7334853,0.915056895,1
25,BlackNH,Male,Age_65_74,HS_or_less,1,1.08589,181.723294,1.647981676,41.46174064,0.692131681,141.3137548,0.785280574,0
26,BlackNH,Male,Age_65_74,HS_or_less,1,0,255.8511596,2.865010702,41.37084458,1.01991457,119.7643225,1.051065872,0
27,BlackNH,Male,Age_65_74,HS_or_less,1,0.294073,258.9356677,2.424665796,69.96157556,1.471671467,143.3738735,0.884490171,0
28,BlackNH,Male,Age_65_74,HS_or_less,1,0.236755,259.919047,3.902484444,69.41854777,2.242743613,150.1731439,2.433213109,1
29,BlackNH,Male,Age_65_74,HS_or_less,1,0.42766,181.58721,2.24729493,40.11104786,0.694290496,142.7686699,0.983843328,1
30,BlackNH,Male,Age_65_74,HS_or_less,1,0,265.0613304,3.300157676,40.83043838,1.021813271,120.1488378,1.025743307,1
31,BlackNH,Male,Age_65_74,HS_or_less,1,0.000158799,264.087831,3.776471097,41.17401996,0.846552421,144.4585679,1.348769745,0
32,BlackNH,Male,Age_65_74,HS_or_less,1,0.000254543,264.462542,3.881316405,40.22509602,1.025488508,144.135623,2.947146684,1
1,BlackNH,Male,Age_65_74,some_coll_,0,1.60323,187.5161393,1.77034933,68.37924662,0.858135022,114.8028583,0.643565686,0
2,BlackNH,Male,Age_65_74,some_coll_,0,0.240183,189.6171866,2.591459885,68.45381311,1.194510454,115.3001527,0.938608182,1
3,BlackNH,Male,Age_65_74,some_coll_,0,5.34111,192.5811742,1.650446699,68.02211303,0.741785461,138.9193105,0.556826061,0
4,BlackNH,Male,Age_65_74,some_coll_,0,0.900042,256.3343648,2.328106242,71.11512704,1.467927677,115.7204854,0.755862505,0
5,BlackNH,Male,Age_65_74,some_coll_,0,0.94314,180.456505,2.026865035,45.67847056,0.755723739,116.6048324,0.679269464,0
6,BlackNH,Male,Age_65_74,some_coll_,0,0.56452,190.369416,2.323748437,70.00383508,1.219087079,141.0856628,0.887944264,1
7,BlackNH,Male,Age_65_74,some_coll_,0,0.127465,258.5070725,3.965444692,69.16297279,2.03055295,115.5477394,1.126880052,1
8,BlackNH,Male,Age_65_74,some_coll_,0,0.221702,183.240646,2.640876933,44.3046857,0.738061706,115.6349561,0.88148941,1
9,BlackNH,Male,Age_65_74,some_coll_,0,5.969,185.8342348,1.755822588,45.02536148,0.749717225,138.2152256,0.751774943,0
10,BlackNH,Male,Age_65_74,some_coll_,0,0,259.9621004,3.022884402,44.93446542,1.046370836,116.6657932,1.030079485,0
11,BlackNH,Male,Age_65_74,some_coll_,0,2.69593,263.0466085,2.313960105,73.5251964,1.526514619,140.2753443,0.930433036,0
12,BlackNH,Male,Age_65_74,some_coll_,0,0.268367,264.0299878,3.874285643,72.98216861,2.255674302,147.0746147,2.376102235,1
13,BlackNH,Male,Age_65_74,some_coll_,0,1.67271,185.6981508,2.311306672,43.6746687,0.755803353,139.6701407,0.972035906,1
14,BlackNH,Male,Age_65_74,some_coll_,0,0,269.1722712,3.542641115,44.39405922,1.024733735,117.0503086,1.041021134,1
15,BlackNH,Male,Age_65_74,some_coll_,0,0.163393,268.1987718,4.128311033,44.73764081,0.869010614,141.3600387,1.295156803,0
16,BlackNH,Male,Age_65_74,some_coll_,0,0.0013644,268.5734828,4.004381493,43.78871686,1.05034582,141.0370938,3.008952616,1
17,BlackNH,Male,Age_65_74,some_coll_,1,0.237311,183.7202359,1.829974564,66.56324329,0.821305622,116.44024,0.70718521,0
18,BlackNH,Male,Age_65_74,some_coll_,1,0.0395569,185.8212831,2.570952969,66.63780978,1.125682766,116.9375344,0.970128138,1
19,BlackNH,Male,Age_65_74,some_coll_,1,1.50231,188.7852708,1.64770818,66.2061097,0.701740191,140.5566921,0.559082649,0
20,BlackNH,Male,Age_65_74,some_coll_,1,0.0521028,252.5384614,2.392925523,69.29912371,1.525067663,117.3578671,0.804656673,0
21,BlackNH,Male,Age_65_74,some_coll_,1,0.155861,176.6606016,1.915762372,43.86246723,0.709683336,118.2422141,0.715730961,0
22,BlackNH,Male,Age_65_74,some_coll_,1,0.0490234,186.5735126,2.316181681,68.18783175,1.171721452,142.7230444,0.77536148,1
23,BlackNH,Male,Age_65_74,some_coll_,1,1.86E-05,254.7111691,4.027648555,67.34696946,2.016848377,117.1851211,1.139293299,1
24,BlackNH,Male,Age_65_74,some_coll_,1,0.00452692,179.4447426,2.63845945,42.48868237,0.719740811,117.2723378,0.962213132,1
25,BlackNH,Male,Age_65_74,some_coll_,1,2.25536,182.0383314,1.687100342,43.20935815,0.711868239,139.8526073,0.783482814,0
26,BlackNH,Male,Age_65_74,some_coll_,1,0,256.1661969,3.060658658,43.11846209,1.045183428,118.3031749,1.051389814,0
27,BlackNH,Male,Age_65_74,some_coll_,1,0.277509,259.2507051,2.511479005,71.70919307,1.460582346,141.912726,0.915227103,0
28,BlackNH,Male,Age_65_74,some_coll_,1,0.0678426,260.2340844,3.996019462,71.16616528,2.248630435,148.7119963,2.424935503,1
29,BlackNH,Male,Age_65_74,some_coll_,1,0.194691,181.9022474,2.321374455,41.85866537,0.729319871,141.3075224,0.983887577,1
30,BlackNH,Male,Age_65_74,some_coll_,1,0,265.3763678,3.412004554,42.57805589,1.050876861,118.6876902,1.061966043,1
31,BlackNH,Male,Age_65_74,some_coll_,1,0.0988368,264.4028684,4.00012402,42.92163748,0.847355477,142.9974203,1.385925962,0
32,BlackNH,Male,Age_65_74,some_coll_,1,8.79E-07,264.7775794,4.025535563,41.97271353,1.048571278,142.6744754,2.972248184,1
1,BlackNH,Male,Age_75_,HS_or_less,0,1.20024,184.1916556,1.659251816,65.39841984,0.76935194,119.8576443,0.865709726,0
2,BlackNH,Male,Age_75_,HS_or_less,0,0.0870512,186.2927029,2.484296407,65.47298633,1.112862919,120.3549387,1.161537773,1
3,BlackNH,Male,Age_75_,HS_or_less,0,2.44992,189.2566905,1.610288576,65.04128625,0.647062954,143.9740965,0.73961079,0
4,BlackNH,Male,Age_75_,HS_or_less,0,0.1767,253.0098811,2.13446023,68.13430026,1.400544192,120.7752714,0.888776461,0
5,BlackNH,Male,Age_75_,HS_or_less,0,0.168971,177.1320213,2.044943142,42.69764378,0.687096962,121.6596184,0.848881516,0
6,BlackNH,Male,Age_75_,HS_or_less,0,0.552764,187.0449323,2.265092935,67.0230083,1.03721626,146.1404487,0.926550487,1
7,BlackNH,Male,Age_75_,HS_or_less,0,0,255.1825888,3.856984944,66.18214602,2.052372752,120.6025254,1.107605015,1
8,BlackNH,Male,Age_75_,HS_or_less,0,0.0850008,179.9161623,2.550147177,41.32385893,0.611158887,120.6897421,1.006381339,1
9,BlackNH,Male,Age_75_,HS_or_less,0,1.09889,182.5097512,1.585871875,42.0445347,0.634449669,143.2700116,0.907096175,0
10,BlackNH,Male,Age_75_,HS_or_less,0,0,256.6376167,3.118267301,41.95363864,1.012984333,121.7205792,1.159164208,0
11,BlackNH,Male,Age_75_,HS_or_less,0,0.709091,259.7221249,2.100376197,70.54436962,1.200286856,145.3301303,1.077292177,0
12,BlackNH,Male,Age_75_,HS_or_less,0,0.0726868,260.7055042,3.622108756,70.00134183,2.105653663,152.1294007,2.529168375,1
13,BlackNH,Male,Age_75_,HS_or_less,0,0.27415,182.3736672,2.271388833,40.69384193,0.682367485,144.7249267,1.113019356,1
14,BlackNH,Male,Age_75_,HS_or_less,0,0,265.8477875,3.46651805,41.41323244,0.968652344,122.1050945,1.212558684,1
15,BlackNH,Male,Age_75_,HS_or_less,0,0.0368851,264.8742881,3.710659586,41.75681403,0.738816722,146.4148246,1.329374677,0
16,BlackNH,Male,Age_75_,HS_or_less,0,0.241781,265.2489991,3.71915436,40.80789008,1.088123093,146.0918797,2.952263328,1
17,BlackNH,Male,Age_75_,HS_or_less,1,1.14492,180.3957522,1.598235993,63.58241651,0.781729911,121.495026,0.90991081,0
18,BlackNH,Male,Age_75_,HS_or_less,1,0.0645161,182.4967995,2.377485021,63.656983,1.076950499,121.9923204,1.184011615,1
19,BlackNH,Male,Age_75_,HS_or_less,1,3.2732,185.4607871,1.473285032,63.22528292,0.664782769,145.6114781,0.736269304,0
20,BlackNH,Male,Age_75_,HS_or_less,1,0.153436,249.2139777,2.109148146,66.31829693,1.487815775,122.4126531,0.926616454,0
21,BlackNH,Male,Age_75_,HS_or_less,1,0.158951,173.3361179,1.824918517,40.88164045,0.696912003,123.2970001,0.874078859,0
22,BlackNH,Male,Age_75_,HS_or_less,1,0.38402,183.2490289,2.163817998,65.20700497,1.021580866,147.7778304,0.814730897,1
23,BlackNH,Male,Age_75_,HS_or_less,1,0,251.3866854,3.867829584,64.36614269,2.058596134,122.2399071,1.116901813,1
24,BlackNH,Male,Age_75_,HS_or_less,1,0.0242988,176.1202589,2.465169257,39.5078556,0.6541093,122.3271237,1.074329628,1
25,BlackNH,Male,Age_75_,HS_or_less,1,1.14183,178.7138478,1.365633828,40.22853137,0.654414924,144.9073933,0.929544752,0
26,BlackNH,Male,Age_75_,HS_or_less,1,0,252.8417133,3.088683185,40.13763531,1.051049841,123.3579609,1.174976033,0
27,BlackNH,Male,Age_75_,HS_or_less,1,0.875893,255.9262215,2.225144296,68.72836629,1.150997168,146.967512,1.060680758,0
28,BlackNH,Male,Age_75_,HS_or_less,1,0.0551253,256.9096007,3.696528869,68.1853385,2.117333621,153.7667823,2.573653677,1
29,BlackNH,Male,Age_75_,HS_or_less,1,0.234,178.5777637,2.189159566,38.8778386,0.71228238,146.3623084,1.120063958,1
30,BlackNH,Male,Age_75_,HS_or_less,1,0,262.0518841,3.270288664,39.59722911,1.036147842,123.7424762,1.227556783,1
31,BlackNH,Male,Age_75_,HS_or_less,1,0.122715,261.0783847,3.509074849,39.9408107,0.767941433,148.0522063,1.415325716,0
32,BlackNH,Male,Age_75_,HS_or_less,1,0.000700819,261.4530957,3.686264521,38.99188675,1.123093624,147.7292614,2.913566955,1
1,BlackNH,Male,Age_75_,some_coll_,0,0.740701,184.506693,1.537433817,67.14603735,0.741353673,118.3964967,0.878492631,0
2,BlackNH,Male,Age_75_,some_coll_,0,0.0224677,186.6077403,2.389202873,67.22060384,1.106483681,118.8937911,1.201160653,1
3,BlackNH,Male,Age_75_,some_coll_,0,1.44067,189.5717279,1.507194232,66.78890376,0.635801131,142.5129489,0.744196187,0
4,BlackNH,Male,Age_75_,some_coll_,0,0.152001,253.3249185,2.099067358,69.88191777,1.423623453,119.3141238,0.959575554,0
5,BlackNH,Male,Age_75_,some_coll_,0,0.125819,177.4470587,1.93323576,44.44526129,0.667686085,120.1984709,0.877089714,0
6,BlackNH,Male,Age_75_,some_coll_,0,0.331224,187.3599697,2.207425383,68.77062581,1.059106977,144.6793012,0.944504922,1
7,BlackNH,Male,Age_75_,some_coll_,0,0,255.4976262,3.804258637,67.92976353,2.054296695,119.1413778,1.169183732,1
8,BlackNH,Male,Age_75_,some_coll_,0,0.0756514,180.2311997,2.556595215,43.07147644,0.648469886,119.2285945,1.063255917,1
9,BlackNH,Male,Age_75_,some_coll_,0,0.856771,182.8247886,1.515425287,43.79215221,0.633283103,141.8088641,0.921513952,0
10,BlackNH,Male,Age_75_,some_coll_,0,0,256.9526541,3.245611853,43.70125615,1.024270915,120.2594317,1.171975891,0
11,BlackNH,Male,Age_75_,some_coll_,0,0.643419,260.0371623,2.119236413,72.29198713,1.174301239,143.8689828,1.115823004,0
12,BlackNH,Male,Age_75_,some_coll_,0,0.0614974,261.0205415,3.675529728,71.74895935,2.105000772,150.6682531,2.526987056,1
13,BlackNH,Male,Age_75_,some_coll_,0,0.294729,182.6887045,2.269077417,42.44145944,0.697355395,143.2637791,1.12609232,1
14,BlackNH,Male,Age_75_,some_coll_,0,0,266.1628249,3.523995178,43.16084995,0.984549724,120.643947,1.255032215,1
15,BlackNH,Male,Age_75_,some_coll_,0,0.00779212,265.1893255,3.893496248,43.50443154,0.719737057,144.9536771,1.377691089,0
16,BlackNH,Male,Age_75_,some_coll_,0,0.00133156,265.5640365,3.824067065,42.55550759,1.096675836,144.6307322,2.982218839,1
17,BlackNH,Male,Age_75_,some_coll_,1,0.706565,180.7107896,1.547832463,65.33003402,0.754428706,120.0338784,0.927166566,0
18,BlackNH,Male,Age_75_,some_coll_,1,0.0166514,182.8118369,2.328054475,65.40460051,1.070524543,120.5311728,1.226745535,1
19,BlackNH,Male,Age_75_,some_coll_,1,1.92479,185.7758245,1.442225651,64.97290043,0.654100069,144.1503306,0.747195101,0
20,BlackNH,Male,Age_75_,some_coll_,1,0.131989,249.5290151,2.128264573,68.06591444,1.509679981,120.9515055,0.999441788,0
21,BlackNH,Male,Age_75_,some_coll_,1,0.118357,173.6511553,1.765439474,42.62925796,0.678046439,121.8358525,0.906699828,0
22,BlackNH,Male,Age_75_,some_coll_,1,0.23011,183.5640663,2.157551862,66.95462248,1.043971092,146.3166829,0.840704683,1
23,BlackNH,Male,Age_75_,some_coll_,1,0,251.7017228,3.845386522,66.1137602,2.060601175,120.7787595,1.181979517,1
24,BlackNH,Male,Age_75_,some_coll_,1,0.0216261,176.4352963,2.518100241,41.25547311,0.689358501,120.8659762,1.131944382,1
25,BlackNH,Male,Age_75_,some_coll_,1,0.890248,179.0288851,1.370153583,41.97614888,0.653558075,143.4462457,0.948589546,0
26,BlackNH,Male,Age_75_,some_coll_,1,0,253.1567507,3.252877195,41.88525282,1.06210055,121.8968134,1.191569844,0
27,BlackNH,Male,Age_75_,some_coll_,1,0.794773,256.2412589,2.293837578,70.4759838,1.124031807,145.5063644,1.104060868,0
28,BlackNH,Male,Age_75_,some_coll_,1,0.0466393,257.2246381,3.779552025,69.93295601,2.116768935,152.3056348,2.573337978,1
29,BlackNH,Male,Age_75_,some_coll_,1,0.251566,178.8928011,2.238920631,40.62545611,0.726899932,144.9011608,1.137197996,1
30,BlackNH,Male,Age_75_,some_coll_,1,0,262.3669215,3.365623784,41.34484662,1.05119518,122.2813287,1.273227058,1
31,BlackNH,Male,Age_75_,some_coll_,1,0.0259241,261.3934221,3.732929903,41.68842821,0.749842308,146.5910588,1.46401734,0
32,BlackNH,Male,Age_75_,some_coll_,1,3.86E-06,261.7681331,3.822403272,40.73950426,1.131540309,146.2681139,2.945513034,1
1,BlackNH,Female,Age_35_44,HS_or_less,0,6.18754,185.4338103,1.240865788,65.16324097,0.598539495,110.007646,0.459884803,0
2,BlackNH,Female,Age_35_44,HS_or_less,0,6.77952,187.5348576,2.184429359,65.23780747,0.964015077,110.5049404,0.655228071,1
3,BlackNH,Female,Age_35_44,HS_or_less,0,10.3804,190.4988452,1.187308858,64.80610738,0.584902664,134.1240982,0.522826671,0
4,BlackNH,Female,Age_35_44,HS_or_less,0,3.27378,254.2520358,1.727371428,67.89912139,1.290296783,110.9252731,0.543211117,0
5,BlackNH,Female,Age_35_44,HS_or_less,0,5.07647,178.374176,1.634252232,42.46246491,0.544603114,111.8096201,0.46505819,0
6,BlackNH,Female,Age_35_44,HS_or_less,0,3.61572,188.2870871,1.860648951,66.78782943,1.010328677,136.2904505,0.911766809,1
7,BlackNH,Female,Age_35_44,HS_or_less,0,2.2977,256.4247436,3.696082481,65.94696715,2.03577368,110.7525271,0.931295288,1
8,BlackNH,Female,Age_35_44,HS_or_less,0,0.93437,181.158317,2.431657323,41.08868006,0.60961435,110.8397438,0.668908675,1
9,BlackNH,Female,Age_35_44,HS_or_less,0,4.45163,183.7519059,1.371400367,41.80935583,0.644269621,133.4200134,0.520582852,0
10,BlackNH,Female,Age_35_44,HS_or_less,0,0,257.8797714,2.944489022,41.71845978,0.972934529,111.870581,0.940265489,0
11,BlackNH,Female,Age_35_44,HS_or_less,0,4.85617,260.9642796,1.870696033,70.30919075,1.315243834,135.480132,0.76626418,0
12,BlackNH,Female,Age_35_44,HS_or_less,0,1.9665,261.9476589,3.54648778,69.76616297,2.033768163,142.2794024,2.374913562,1
13,BlackNH,Female,Age_35_44,HS_or_less,0,3.68384,183.6158219,2.153367309,40.45866306,0.643192752,134.8749284,0.846552966,1
14,BlackNH,Female,Age_35_44,HS_or_less,0,5.07E-05,267.0899422,3.264044861,41.17805357,1.073059494,112.2550963,0.981551589,1
15,BlackNH,Female,Age_35_44,HS_or_less,0,0.556058,266.1164428,3.491618314,41.52163516,0.690902562,136.5648264,1.187482161,0
16,BlackNH,Female,Age_35_44,HS_or_less,0,0.474252,266.4911538,3.640395821,40.57271121,1.036147269,136.2418815,2.832981045,1
17,BlackNH,Female,Age_35_44,HS_or_less,1,5.1329,181.6379069,1.452643509,63.34723764,0.637807108,111.6450277,0.546147635,0
18,BlackNH,Female,Age_35_44,HS_or_less,1,2.30803,183.7389542,2.240897491,63.42180414,0.938100584,112.1423221,0.700240093,1
19,BlackNH,Female,Age_35_44,HS_or_less,1,5.98594,186.7029418,1.325301992,62.99010405,0.628256257,135.7614799,0.526037025,0
20,BlackNH,Female,Age_35_44,HS_or_less,1,3.44426,250.4561324,1.909340473,66.08311806,1.395093785,112.5626548,0.609976746,0
21,BlackNH,Female,Age_35_44,HS_or_less,1,1.86309,174.5782726,1.608881306,40.64646158,0.582688418,113.4470018,0.517679439,0
22,BlackNH,Female,Age_35_44,HS_or_less,1,3.37775,184.4911836,1.944906271,64.9718261,1.008921733,137.9278322,0.803061766,1
23,BlackNH,Female,Age_35_44,HS_or_less,1,0.00244102,252.6288401,3.80972205,64.13096382,2.049221252,112.3899088,0.946726234,1
